SEASON,AGE_GRP,RPHO_REGION,WEEKENDING,MMWR_WEEK,MMWR_YEAR,COV_POSITIVES,COV_TOTAL_TESTS,COV_TP,COV_TP_LEVEL,FLU_POSITIVES,FLU_TOTAL_TESTS,FLU_TP,FLU_TP_LEVEL,RSV_POSITIVES,RSV_TOTAL_TESTS,RSV_TP,RSV_TP_LEVEL,FLU_A_TESTS,FLU_B_TESTS,COV_ED_VISITS,FLU_ED_VISITS,RSV_ED_VISITS,POP,COV_ADM,FLU_ADM,RSV_ADM,COV_ADM_RATE,FLU_ADM_RATE,RSV_ADM_RATE,COV_ADM_LEVEL,FLU_ADM_LEVEL,RSV_ADM_LEVEL,TOTAL_DEATHS,COV_DEATHS,FLU_DEATHS,RSV_DEATHS,COV_DEATHS_PER,FLU_DEATHS_PER,RSV_DEATHS_PER,SEASON_COV_PED_DEATHS,SEASON_FLU_PED_DEATHS,SEASON_RSV_PED_DEATHS
2024/2025,All Ages,Central California,04/19/2025,16,2025,185,9539,1.9394,Very Low,422,8558,4.931100,Low,81,6269,1.292100,Low,,,,,,4441622.000000,39,43,10,0.87805761048553888,0.96811480130456851,0.22514297704757408,Very Low,Very Low,Very Low,627,3,1,0,0.478500,0.159500,0.000000,,,
2024/2025,All Ages,Bay Area,05/10/2025,19,2025,902,22405,4.0259,Low,849,12159,6.982500,Low,51,9138,0.558100,Very Low,,,,,,8391953.000000,100,40,9,1.1916177318914918,0.47664709275659672,0.10724559587023426,Very Low,Very Low,Very Low,1131,4,1,0,0.353700,0.088400,0.000000,,,
2025/2026,All Ages,Bay Area,08/23/2025,34,2025,2646,20370,12.989699999999999,Moderate,120,8897,1.348800,Very Low,21,6641,0.316200,Very Low,65,4,,,,8398557.000000,413,11,4,4.9175114248792982,0.13097488056579243,0.047627229296651793,Low,Very Low,Very Low,965,13,0,0,1.347200,0.000000,0.000000,,,
2025/2026,All Ages,Greater Sierra-Sacramento,11/15/2025,46,2025,72,4712,1.528,Very Low,73,4532,1.610800,Very Low,24,3385,0.709000,Very Low,65,3,,,,2992125.000000,22,10,5,0.73526339975769728,0.33421063625349878,0.16710531812674939,Very Low,Very Low,Very Low,6,0,0,0,0.000000,0.000000,0.000000,,,
2023/2024,All Ages,Greater Sierra-Sacramento,11/04/2023,44,2023,824,8713,9.4571000000000005,Moderate,560,4395,12.741800,Moderate,211,2604,8.102900,High,,,,,,,,,,,,,,,,67,0,0,0,0.000000,0.000000,0.000000,,,
2023/2024,All Ages,Los Angeles,02/17/2024,7,2024,1745,36613,4.7660999999999998,Low,1268,17653,7.182900,Low,347,9638,3.600300,Low,,,,,,9825708.000000,447,,,4.5492904938758612,,,Low,,,1396,23,4,1,1.647600,0.286500,0.071600,,,
2024/2025,All Ages,Central California,09/07/2024,36,2024,1653,14102,11.7217,Moderate,49,5845,0.838300,Very Low,4,4156,0.096200,Very Low,,,,,,4441622.000000,240,,,5.4034314491417774,,,Low,,,650,17,0,0,2.615400,0.000000,0.000000,,,
2024/2025,All Ages,Greater Sierra-Sacramento,11/09/2024,45,2024,268,7016,3.8197999999999999,Low,165,5616,2.938000,Low,43,4090,1.051300,Low,,,,,,2981445.000000,72,9,4,2.4149363815196994,0.30186704768996242,0.13416313230664997,Very Low,Very Low,Very Low,43,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,All Ages,Los Angeles,02/08/2025,6,2025,1253,45640,2.7454000000000001,Very Low,6322,32289,19.579400,High,901,21712,4.149800,Moderate,,,,,,9784023.000000,340,756,118,3.4750531555373492,7.7268828987830469,1.2060478598629623,Low,High,Low,1496,23,22,4,1.537400,1.470600,0.267400,,,
2024/2025,All Ages,Bay Area,04/12/2025,15,2025,547,28720,1.9046000000000001,Very Low,2366,20318,11.644800,Moderate,205,16841,1.217300,Low,,,,,,8391953.000000,112,84,41,1.3346118597184708,1.000958894788853,0.48856327007551165,Very Low,Low,Very Low,1109,5,1,0,0.450900,0.090200,0.000000,,,
2024/2025,All Ages,Rural North,05/31/2025,22,2025,25,606,4.1254,Low,14,746,1.876700,Very Low,0,517,0.000000,Very Low,,,,,,680190.000000,8,0,7,1.1761419603346124,0,1.029124215292786,Very Low,Very Low,Low,167,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,All Ages,Central California,06/14/2025,24,2025,311,6677,4.6577999999999999,Low,136,4059,3.350600,Low,12,2616,0.458700,Very Low,,,,,,4441622.000000,34,22,2,0.76548612196175181,0.49531454950466297,0.045028595409514816,Very Low,Very Low,Very Low,600,3,0,0,0.500000,0.000000,0.000000,,,
2025/2026,All Ages,Bay Area,08/02/2025,31,2025,1770,19205,9.2163000000000004,Moderate,108,7293,1.480900,Very Low,11,5676,0.193800,Very Low,60,13,,,,8398557.000000,261,12,3,3.1076767116065298,0.14288168788995539,0.035720421972488849,Low,Very Low,Very Low,1061,9,0,0,0.848300,0.000000,0.000000,,,
2025/2026,All Ages,Southern California,08/16/2025,33,2025,2071,25307,8.1835000000000004,Moderate,136,15630,0.870100,Very Low,13,8855,0.146800,Very Low,49,18,,,,12884704.000000,370,26,3,2.871622041142738,0.20178965694516535,0.023283421955211391,Very Low,Very Low,Very Low,1713,10,1,0,0.583800,0.058400,0.000000,,,
2025/2026,All Ages,Southern California,11/08/2025,45,2025,393,23017,1.7074,Very Low,363,17483,2.076300,Low,74,10266,0.720800,Very Low,200,38,,,,12884704.000000,117,61,14,0.90805345625324407,0.47342957975596489,0.10865596912431981,Very Low,Very Low,Very Low,1128,7,0,0,0.620600,0.000000,0.000000,,,
2023/2024,All Ages,Central California,09/23/2023,38,2023,1376,16849,8.1667000000000005,Moderate,46,3253,1.414100,Very Low,8,2416,0.331100,Very Low,,,,,,,,,,,,,,,,657,11,0,0,1.674300,0.000000,0.000000,,,
2023/2024,All Ages,Southern California,12/23/2023,51,2023,5557,44719,12.426500000000001,Moderate,6454,28316,22.792800,Very High,1653,15179,10.890000,Very High,,,,,,,,,,,,,,,,2080,68,16,10,3.269200,0.769200,0.480800,,,
2023/2024,All Ages,Greater Sierra-Sacramento,05/04/2024,18,2024,288,7485,3.8477000000000001,Low,174,4759,3.656200,Low,14,3495,0.400600,Very Low,,,,,,2973210.000000,126,,,4.2378439464417248,,,Low,,,65,0,0,0,0.000000,0.000000,0.000000,,,
2023/2024,All Ages,Greater Sierra-Sacramento,06/22/2024,25,2024,801,6580,12.173299999999999,Moderate,86,3404,2.526400,Low,4,2037,0.196400,Very Low,,,,,,2973210.000000,188,,,6.3231322375479699,,,Low,,,44,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,All Ages,Bay Area,09/07/2024,36,2024,2209,28496,7.7519999999999998,Low,157,8088,1.941100,Very Low,14,5867,0.238600,Very Low,,,,,,8391953.000000,592,,,7.0543769727976313,,,Low,,,1026,28,1,0,2.729000,0.097500,0.000000,,,
2024/2025,All Ages,Los Angeles,09/21/2024,38,2024,1600,35334,4.5282,Low,148,12610,1.173700,Very Low,19,8000,0.237500,Very Low,,,,,,9784023.000000,454,,,4.6402180370998716,,,Low,,,1180,16,0,0,1.355900,0.000000,0.000000,,,
2024/2025,All Ages,Greater Sierra-Sacramento,10/19/2024,42,2024,313,6718,4.6590999999999996,Low,77,5255,1.465300,Very Low,25,3628,0.689100,Very Low,,,,,,2981445.000000,64,,,2.1466101169063996,,,Very Low,,,56,2,0,0,3.571400,0.000000,0.000000,,,
2024/2025,All Ages,Greater Sierra-Sacramento,01/04/2025,1,2025,274,9897,2.7685,Very Low,2026,10268,19.731200,High,798,7389,10.799800,Very High,,,,,,2981445.000000,76,227,97,2.549099513826349,7.6137577584023859,3.2534559584362617,Very Low,High,Very High,59,3,0,0,5.084700,0.000000,0.000000,,,
2024/2025,All Ages,Los Angeles,05/31/2025,22,2025,599,30043,1.9938,Very Low,322,15310,2.103200,Low,24,10454,0.229600,Very Low,,,,,,9784023.000000,175,42,5,1.7886303006442237,0.42927127215461369,0.051103722875549248,Very Low,Very Low,Very Low,1260,4,0,1,0.317500,0.000000,0.079400,,,
2025/2026,All Ages,Greater Sierra-Sacramento,07/05/2025,27,2025,232,3784,6.1311,Low,26,1860,1.397800,Very Low,8,981,0.815500,Very Low,11,18,,,,2992125.000000,47,6,1,1.5707899903914442,0.20052638175209928,0.033421063625349877,Very Low,Very Low,Very Low,53,0,0,0,0.000000,0.000000,0.000000,,,
2025/2026,All Ages,Rural North,08/02/2025,31,2025,92,623,14.767300000000001,High,8,543,1.473300,Very Low,0,379,0.000000,Very Low,4,1,,,,677064.000000,2,1,0,0.29539304999231975,0.14769652499615987,0,Very Low,Very Low,Very Low,138,1,0,0,0.724600,0.000000,0.000000,,,
2025/2026,All Ages,Los Angeles,10/11/2025,41,2025,733,23706,3.0920000000000001,Low,200,14326,1.396100,Very Low,25,8280,0.301900,Very Low,67,16,,,,9748926.000000,245,31,3,2.5130973401582901,0.31798374508125304,0.030772620491734168,Very Low,Very Low,Very Low,1111,13,0,0,1.170100,0.000000,0.000000,,,
2023/2024,All Ages,Southern California,08/05/2023,31,2023,3125,25609,12.2027,Moderate,145,8267,1.754000,Very Low,12,3881,0.309200,Very Low,,,,,,,,,,,,,,,,1699,18,3,1,1.059400,0.176600,0.058900,,,
2023/2024,All Ages,Bay Area,09/02/2023,35,2023,4414,48473,9.1060999999999996,Moderate,104,6569,1.583200,Very Low,67,3386,1.978700,Low,,,,,,,,,,,,,,,,1002,26,0,1,2.594800,0.000000,0.099800,,,
2024/2025,All Ages,Rural North,09/28/2024,39,2024,148,1120,13.2143,High,11,829,1.326900,Very Low,1,529,0.189000,Very Low,,,,,,680190.000000,16,,,2.3522839206692248,,,Very Low,,,149,5,0,0,3.355700,0.000000,0.000000,,,
2024/2025,All Ages,Bay Area,10/12/2024,41,2024,911,25804,3.5305,Low,307,13856,2.215600,Low,144,11332,1.270700,Low,,,,,,8391953.000000,206,,,2.4547325276964731,,,Very Low,,,1046,14,0,0,1.338400,0.000000,0.000000,,,
2024/2025,All Ages,Bay Area,02/01/2025,5,2025,908,44159,2.0562,Very Low,15892,40845,38.908100,Very High,1688,32180,5.245500,Moderate,,,,,,8391953.000000,168,1019,204,2.0019177895777061,12.142584687974301,2.4309001730586433,Very Low,Very High,High,1328,11,41,6,0.828300,3.087300,0.451800,,,
2024/2025,All Ages,Greater Sierra-Sacramento,08/03/2024,31,2024,1399,8070,17.335799999999999,Very High,29,3306,0.877200,Very Low,2,1959,0.102100,Very Low,,,,,,2981445.000000,258,,,8.6535220337789234,,,Low,,,65,2,0,0,3.076900,0.000000,0.000000,,,
2025/2026,All Ages,Central California,07/19/2025,29,2025,543,6390,8.4977,Moderate,28,3081,0.908800,Very Low,7,2004,0.349300,Very Low,8,7,,,,4454294.000000,60,8,2,1.3470148131219,0.17960197508291997,0.044900493770729993,Very Low,Very Low,Very Low,586,2,0,0,0.341300,0.000000,0.000000,,,
2025/2026,All Ages,Greater Sierra-Sacramento,09/06/2025,36,2025,951,5486,17.335000000000001,Very High,25,2413,1.036100,Very Low,11,1413,0.778500,Very Low,11,1,,,,2992125.000000,152,1,1,5.0800016710531812,0.033421063625349877,0.033421063625349877,Low,Very Low,Very Low,46,0,0,0,0.000000,0.000000,0.000000,,,
2023/2024,All Ages,California,03/09/2024,10,2024,4310,150647,2.8610000000000002,Very Low,4021,79331,5.068600,Low,1171,57299,2.043700,Low,,,0.69999999999999996,0.90000000000000002,0.20000000000000001,39109070.000000,1310,,,3.3496066257776014,,,Low,,,5416,72,7,10,1.329400,0.129200,0.184600,,,
2024/2025,All Ages,California,02/01/2025,5,2025,4035,176555,2.2854000000000001,Very Low,47636,145847,32.661600,Very High,5982,94842,6.307300,Moderate,,,0.5,9.5999999999999996,0.80000000000000004,39119734.000000,1037,4616,805,2.6508360205107735,11.799671234983347,2.0577849532412467,Very Low,Very High,High,6547,63,184,15,0.962300,2.810400,0.229100,,,
2023/2024,All Ages,California,08/26/2023,34,2023,19524,152115,12.835000000000001,Moderate,378,30075,1.256900,Very Low,107,14150,0.756200,Very Low,,,2.6000000000000001,0.10000000000000001,0,,,,,,,,,,,5142,124,2,0,2.411500,0.038900,0.000000,,,
2023/2024,All Ages,California,05/11/2024,19,2024,2905,116062,2.5030000000000001,Very Low,1709,51854,3.295800,Low,92,35317,0.260500,Very Low,,,0.59999999999999998,0.40000000000000002,0,39109070.000000,712,,,1.8205495553844671,,,Very Low,,,5354,36,8,1,0.672400,0.149400,0.018700,,,
2023/2024,All Ages,California,05/25/2024,21,2024,3965,113318,3.4990000000000001,Low,1648,50287,3.277200,Low,88,33995,0.258900,Very Low,,,0.80000000000000004,0.5,0,39109070.000000,769,,,1.9662957978801336,,,Very Low,,,5177,39,4,4,0.753300,0.077300,0.077300,,,
2024/2025,All Ages,California,12/21/2024,51,2024,3400,146367,2.3229000000000002,Very Low,29969,115430,25.962900,Very High,6165,73104,8.433200,High,,,0.5,3.1000000000000001,0.69999999999999996,39119734.000000,863,2564,612,2.2060477200586281,6.554236795168392,1.5644278153834072,Very Low,High,Moderate,5862,36,54,7,0.614100,0.921200,0.119400,,,
2024/2025,All Ages,California,05/31/2025,22,2025,2714,87041,3.1181000000000001,Low,1786,51145,3.492000,Low,86,35301,0.243600,Very Low,,,0.5,0.40000000000000002,0,39119734.000000,627,193,24,1.6027716343879026,0.49335713785783919,0.061350110407192446,Very Low,Very Low,Very Low,5335,22,3,1,0.412400,0.056200,0.018700,,,
2023/2024,All Ages,California,09/09/2023,36,2023,18475,157250,11.748799999999999,Moderate,462,36148,1.278100,Very Low,161,17727,0.908200,Very Low,,,2.5,0.10000000000000001,0,,,,,,,,,,,5296,133,5,2,2.511300,0.094400,0.037800,,,
2023/2024,All Ages,California,09/30/2023,39,2023,11169,152965,7.3017000000000003,Low,542,38559,1.405600,Very Low,469,19414,2.415800,Low,,,1.7,0.10000000000000001,0.10000000000000001,,,,,,,,,,,5233,142,4,1,2.713500,0.076400,0.019100,,,
2024/2025,All Ages,California,03/22/2025,12,2025,2502,130898,1.9114,Very Low,10088,99829,10.105300,Moderate,2080,69403,2.997000,Low,,,0.40000000000000002,2.1000000000000001,0.29999999999999999,39119734.000000,608,711,354,1.5542027969822083,1.8174970208130761,0.90491412850608843,Very Low,Low,Low,5707,32,29,13,0.560700,0.508100,0.227800,,,
2024/2025,All Ages,California,06/21/2025,25,2025,2855,80913,3.5285000000000002,Low,852,41255,2.065200,Low,84,25906,0.324200,Very Low,,,0.59999999999999998,0.20000000000000001,0,39119734.000000,582,124,9,1.4877401773744168,0.31697557043716096,0.023006291402697165,Very Low,Very Low,Very Low,5219,33,3,0,0.632300,0.057500,0.000000,,,
2024/2025,All Ages,California,08/03/2024,31,2024,16830,137445,12.244899999999999,Moderate,652,51423,1.267900,Very Low,60,33287,0.180300,Very Low,,,3,0.10000000000000001,0,39119734.000000,2723,,,6.9606812766160431,,,Low,,,5221,120,2,0,2.298400,0.038300,0.000000,,,
2024/2025,All Ages,California,09/14/2024,37,2024,9333,117486,7.9439000000000002,Low,659,45243,1.456600,Very Low,210,28428,0.738700,Very Low,,,1.8,0.10000000000000001,0,39119734.000000,2393,,,6.1171172585171467,,,Low,,,5218,111,2,0,2.127300,0.038300,0.000000,,,
2024/2025,All Ages,California,11/30/2024,48,2024,2138,103805,2.0596000000000001,Very Low,7376,70702,10.432500,Moderate,2363,46387,5.094100,Moderate,,,0.5,1.1000000000000001,0.29999999999999999,39119734.000000,703,708,328,1.7970469840106784,1.8098282570121769,0.83845150889829678,Very Low,Low,Low,5567,38,15,1,0.682600,0.269400,0.018000,,,
2023/2024,All Ages,California,12/09/2023,49,2023,14990,172823,8.6736000000000004,Moderate,13901,88048,15.788000,High,5946,57272,10.382000,Very High,,,1.8999999999999999,2.1000000000000001,1,,,,,,,,,,,5820,150,28,14,2.577300,0.481100,0.240500,,,
2023/2024,All Ages,California,09/02/2023,35,2023,20915,163189,12.8164,Moderate,420,34534,1.216200,Very Low,149,16999,0.876500,Very Low,,,2.7999999999999998,0.10000000000000001,0,,,,,,,,,,,5346,124,1,1,2.319500,0.018700,0.018700,,,
2024/2025,All Ages,California,08/24/2024,34,2024,15339,131637,11.6525,Moderate,612,46100,1.327500,Very Low,55,27793,0.197900,Very Low,,,2.8999999999999999,0.10000000000000001,0,39119734.000000,3132,,,8.0061894081386136,,,Low,,,5231,151,4,0,2.886600,0.076500,0.000000,,,
2024/2025,0-17 yrs,Rural North,03/22/2025,12,2025,0,356,0,Very Low,59,498,11.847400,Moderate,41,293,13.993200,Very High,,,,,,147863.000000,0,2,0,0,1.3526034234392645,0,Very Low,Low,Very Low,1,1,0,0,100.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Rural North,03/22/2025,12,2025,19,276,6.8840579710144931,Low,13,457,2.844600,Low,11,260,4.230800,Moderate,,,,,,148325.000000,3,1,2,2.0225855385133995,0.6741951795044665,1.348390359008933,Very Low,Very Low,Low,147,1,0,0,0.680272,0.000000,0.000000,,,
2024/2025,18-64 yrs,Bay Area,03/29/2025,13,2025,320,14492,2.2081148219707423,Very Low,1279,10006,12.782300,Moderate,106,8041,1.318200,Low,,,,,,5222531.000000,32,43,9,0.61272972817202997,0.82335557223116529,0.17233023604838343,Very Low,Very Low,Very Low,222,1,2,1,0.450450,0.900901,0.450450,,,
2024/2025,>64 yrs,Bay Area,03/29/2025,13,2025,221,6550,3.3740458015267176,Low,236,5529,4.268400,Low,72,4925,1.461900,Low,,,,,,1498910.000000,76,70,24,5.0703511218151851,4.6700602437771446,1.6011635121521639,Low,Moderate,Moderate,907,2,9,1,0.220507,0.992282,0.110254,,,
2024/2025,>64 yrs,Southern California,03/29/2025,13,2025,265,8050,3.2919254658385091,Low,237,6659,3.559100,Low,81,3610,2.243800,Low,,,,,,2059864.000000,92,69,29,4.4663142809428189,3.3497357107071148,1.4078599363841497,Low,Low,Low,1423,11,3,4,0.773015,0.210822,0.281096,,,
2024/2025,0-17 yrs,Central California,04/05/2025,14,2025,39,3225,1.2093023255813953,Very Low,395,3342,11.819300,Moderate,123,2399,5.127100,Moderate,,,,,,1224522.000000,1,3,6,0.081664518889819862,0.2449935566694596,0.4899871133389192,Very Low,Very Low,Very Low,10,0,0,1,0.000000,0.000000,10.000000,,,
2024/2025,0-17 yrs,Bay Area,04/12/2025,15,2025,87,7598,1.1450381679389312,Very Low,1390,5944,23.384900,Very High,90,4539,1.982800,Low,,,,,,1670512.000000,5,17,8,0.29930943327554665,1.0176520731368588,0.47889509324087465,Very Low,Low,Very Low,10,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Central California,04/12/2025,15,2025,102,4927,2.0702252892226505,Very Low,269,3999,6.726700,Low,26,2788,0.932600,Very Low,,,,,,2636654.000000,11,17,4,0.417195430268818,0.64475657405180964,0.15170742918866109,Very Low,Very Low,Very Low,180,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Greater Sierra-Sacramento,04/19/2025,16,2025,68,1398,4.8640915593705296,Low,33,1834,1.799300,Very Low,12,1239,0.968500,Very Low,,,,,,525440.000000,33,14,1,6.280450669914738,2.664433617539586,0.19031668696711329,Low,Low,Very Low,49,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Los Angeles,04/19/2025,16,2025,212,12816,1.6541822721598001,Very Low,96,6715,1.429600,Very Low,29,4434,0.654000,Very Low,,,,,,1608433.000000,145,32,7,9.0149853926150492,1.9895140176805624,0.43520619136762301,Low,Low,Very Low,891,7,1,0,0.785634,0.112233,0.000000,,,
2024/2025,0-17 yrs,Rural North,04/19/2025,16,2025,1,270,0.37037037037037041,Very Low,12,392,3.061200,Low,8,264,3.030300,Low,,,,,,147863.000000,0,0,0,0,0,0,Very Low,Very Low,Very Low,2,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Bay Area,04/26/2025,17,2025,76,6580,1.1550151975683891,Very Low,807,5135,15.715700,High,53,3925,1.350300,Low,,,,,,1670512.000000,7,6,8,0.41903320658576532,0.35917131993065599,0.47889509324087465,Very Low,Very Low,Very Low,7,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Central California,04/26/2025,17,2025,30,2800,1.0714285714285714,Very Low,166,2645,6.276000,Low,56,1988,2.816900,Low,,,,,,1224522.000000,1,2,7,0.081664518889819862,0.16332903777963972,0.57165163222873905,Very Low,Very Low,Low,5,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Rural North,05/03/2025,18,2025,10,180,5.5555555555555554,Low,6,322,1.863400,Very Low,9,209,4.306200,Moderate,,,,,,148325.000000,4,8,1,2.696780718017866,5.393561436035732,0.6741951795044665,Very Low,Moderate,Low,124,2,0,0,1.612903,0.000000,0.000000,,,
2024/2025,>64 yrs,Southern California,05/03/2025,18,2025,264,6350,4.1574803149606296,Low,100,5924,1.688000,Very Low,21,3415,0.614900,Very Low,,,,,,2059864.000000,80,36,8,3.8837515486459298,1.7476881968906683,0.38837515486459306,Low,Low,Very Low,1361,2,3,1,0.146951,0.220426,0.073475,,,
2024/2025,0-17 yrs,Central California,05/10/2025,19,2025,44,2519,1.7467248908296942,Very Low,123,2179,5.644800,Low,16,1601,0.999400,Very Low,,,,,,1224522.000000,0,4,2,0,0.32665807555927945,0.16332903777963972,Very Low,Very Low,Very Low,11,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Southern California,05/10/2025,19,2025,351,15477,2.2678813723589841,Very Low,219,7472,2.930900,Low,8,3921,0.204000,Very Low,,,,,,7875686.000000,37,23,5,0.46980034501121548,0.2920380523042691,0.063486533109623725,Very Low,Very Low,Very Low,387,1,0,0,0.258398,0.000000,0.000000,,,
2024/2025,>64 yrs,Bay Area,05/17/2025,20,2025,242,5289,4.575534127434298,Low,51,3105,1.642500,Very Low,14,2675,0.523400,Very Low,,,,,,1498910.000000,80,11,5,5.3372117071738794,0.73386660973640838,0.33357573169836746,Low,Very Low,Very Low,855,4,2,0,0.467836,0.233918,0.000000,,,
2024/2025,>64 yrs,Central California,05/17/2025,20,2025,56,1124,4.9822064056939501,Low,14,1207,1.159900,Very Low,3,925,0.324300,Very Low,,,,,,580446.000000,23,13,1,3.9624702384028834,2.2396570912711948,0.17228131471316885,Low,Low,Very Low,454,2,3,1,0.440529,0.660793,0.220264,,,
2024/2025,0-17 yrs,Los Angeles,05/17/2025,20,2025,113,3920,2.8826530612244898,Very Low,175,3240,5.401200,Low,24,2041,1.175900,Low,,,,,,1934637.000000,8,7,3,0.41351426650064066,0.36182498318806061,0.15506784993774025,Very Low,Very Low,Very Low,9,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Central California,05/24/2025,21,2025,66,2410,2.7385892116182573,Very Low,107,1964,5.448100,Low,7,1439,0.486400,Very Low,,,,,,1224522.000000,0,2,1,0,0.16332903777963972,0.081664518889819862,Very Low,Very Low,Very Low,7,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Greater Sierra-Sacramento,05/24/2025,21,2025,96,2178,4.4077134986225897,Low,32,1006,3.180900,Low,4,623,0.642100,Very Low,,,,,,1793656.000000,12,3,1,0.66902460672503539,0.16725615168125885,0.055752050560419611,Very Low,Very Low,Very Low,10,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,18-64 yrs,Greater Sierra-Sacramento,05/31/2025,22,2025,95,2061,4.6094129063561375,Low,38,949,4.004200,Low,1,545,0.183500,Very Low,,,,,,1793656.000000,9,4,0,0.50176845504377643,0.22300820224167844,0,Very Low,Very Low,Very Low,12,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Greater Sierra-Sacramento,05/31/2025,22,2025,73,1108,6.5884476534296033,Low,12,691,1.736600,Very Low,1,444,0.225200,Very Low,,,,,,525440.000000,39,5,0,7.4223507917174176,0.95158343483556629,0,Low,Very Low,Very Low,36,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,0-17 yrs,Los Angeles,06/07/2025,23,2025,82,3677,2.2300788686429156,Very Low,85,2573,3.303500,Low,13,1706,0.762000,Very Low,,,,,,1934637.000000,9,8,0,0.46520354981322076,0.41351426650064066,0,Very Low,Very Low,Very Low,6,0,0,0,0.000000,0.000000,0.000000,,,
2024/2025,>64 yrs,Southern California,06/07/2025,23,2025,298,5854,5.0905363853775203,Low,55,5220,1.053600,Very Low,6,2954,0.203100,Very Low,,,,,,2059864.000000,106,24,2,5.1459708019558574,1.165125464593779,0.097093788716148266,Low,Low,Very Low,1285,9,0,0,0.700389,0.000000,0.000000,,,
2024/2025,>64 yrs,Central California,06/14/2025,24,2025,88,1191,7.3887489504617969,Low,17,954,1.782000,Very Low,2,665,0.300800,Very Low,,,,,,580446.000000,25,7,1,4.3070328678292213,1.2059692029921818,0.17228131471316885,Low,Low,Very Low,424,3,0,0,0.707547,0.000000,0.000000,,,
